movie,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
4404,,,,,,,,,,,,,,,,,5.0,,,,
4437,,,,,,,,,,,,,,,,,5.0,,,,
4552,,,,,,,,,,,,,,,,,4.0,,,,
4645,,,,,,,,,,,,,,,,,4.5,,,,
4725,,,,,,,,,,,,,,,,,4.5,,,,
5017,,,,,,,,,,,,,,,,,5.0,,,,
5054,,,,,,,,,,,,,,,,,4.0,,,,
5062,,,,,,,,,,,,,,,,,5.0,,,,
5072,,,,,,,,,,,,,,,,,2.5,,,,
5105,,,,,,,,,,,,,,,,,5.0,,,,
5137,,,,,,,,,,,,,,,,,4.5,,,,
5316,,,,,,,,,,,,,,,,,1.5,,,,
5574,,,,,,,,,,,,,,,,,2.0,,,,
5608,,,,,,,,,,,,,,,,,4.5,,,,
5686,,,,,,,,,,,,,,,,,2.5,,,,
5782,,,,,,,,,,,,,,,,,4.5,,,,
5853,,,,,,,,,,,,,,,,,3.0,,,,
5867,,,,,,,,,,,,,,,,,4.0,,,,
5881,,,,,,,,,,,,,,,,,4.0,,,,
5949,,,,,,,,,,,,,,,,,4.5,,,,
6140,,,,,,,,,,,,,,,,,4.0,,,,
6197,,,,,,,,,,,,,,,,,4.5,,,,
6214,,,,,,,,,,,,,,,,,3.0,,,,
6242,,,,,,,,,,,,,,,,,4.0,,,,
6294,,,,,,,,,,,,,,,,,0.5,,,,
6322,,,,,,,,,,,,,,,,,2.0,,,,
6323,,,,,,,,,,,,,,,,,2.0,,,,
6383,,,,,,,,,,,,,,,,,0.5,,,,
6530,,,,,,,,,,,,,,,,,5.0,,,,
6538,,,,,,,,,,,,,,,,,4.0,,,,
6584,,,,,,,,,,,,,,,,,3.5,,,,
6643,,,,,,,,,,,,,,,,,4.5,,,,
6666,,,,,,,,,,,,,,,,,4.5,,,,
6757,,,,,,,,,,,,,,,,,4.0,,,,
6774,,,,,,,,,,,,,,,,,4.0,,,,
6777,,,,,,,,,,,,,,,,,4.0,,,,
6790,,,,,,,,,,,,,,,,,3.5,,,,
6858,,,,,,,,,,,,,,,,,2.0,,,,
6971,,,,,,,,,,,,,,,,,5.0,,,,
6987,,,,,,,,,,,,,,,,,5.0,,,,
6993,,,,,,,,,,,,,,,,,4.0,,,,
7013,,,,,,,,,,,,,,,,,2.5,,,,
7022,,,,,,,,,,,,,,,,,4.5,,,,
7044,,,,,,,,,,,,,,,,,2.5,,,,
7068,,,,,,,,,,,,,,,,,4.5,,,,
7069,,,,,,,,,,,,,,,,,4.5,,,,
7084,,,,,,,,,,,,,,,,,3.5,,,,
7115,,,,,,,,,,,,,,,,,4.5,,,,
7116,,,,,,,,,,,,,,,,,4.5,,,,
7135,,,,,,,,,,,,,,,,,4.5,,,,
7163,,,,,,,,,,,,,,,,,2.0,,,,
7223,,,,,,,,,,,,,,,,,4.0,,,,
7587,,,,,,,,,,,,,,,,,5.0,,,,
7700,,,,,,,,,,,,,,,,,5.0,,,,
7728,,,,,,,,,,,,,,,,,4.5,,,,
7771,,,,,,,,,,,,,,,,,5.0,,,,
7827,,,,,,,,,,,,,,,,,4.0,,,,
7981,,,,,,,,,,,,,,,,,5.0,,,,
7982,,,,,,,,,,,,,,,,,3.5,,,,
7991,,,,,,,,,,,,,,,,,0.5,,,,
8195,,,,,,,,,,,,,,,,,3.0,,,,
8228,,,,,,,,,,,,,,,,,5.0,,,,
8370,,,,,,,,,,,,,,,,,3.0,,,,
8477,,,,,,,,,,,,,,,,,4.5,,,,
8600,,,,,,,,,,,,,,,,,4.0,,,,
8620,,,,,,,,,,,,,,,,,3.5,,,,
8690,,,,,,,,,,,,,,,,,3.0,,,,
8783,,,,,,,,,,,,,,,,,0.5,,,,
8928,,,,,,,,,,,,,,,,,3.0,,,,
8973,,,,,,,,,,,,,,,,,3.5,,,,
8983,,,,,,,,,,,,,,,,,2.5,,,,
27266,,,,,,,,,,,,,,,,,3.5,,,,
27317,,,,,,,,,,,,,,,,,5.0,,,,
27604,,,,,,,,,,,,,,,,,3.0,,,,
27721,,,,,,,,,,,,,,,,,4.0,,,,
27788,,,,,,,,,,,,,,,,,3.0,,,,
27834,,,,,,,,,,,,,,,,,4.5,,,,
31410,,,,,,,,,,,,,,,,,5.0,,,,
31878,,,,,,,,,,,,,,,,,3.0,,,,
31952,,,,,,,,,,,,,,,,,4.5,,,,
33615,,,,,,,,,,,,,,,,,1.0,,,,
33683,,,,,,,,,,,,,,,,,2.0,,,,
34437,,,,,,,,,,,,,,,,,5.0,,,,
7,,,,,,,,,,,,,,,,,,3.0,3.0,,
9,,,,,,,,,,,,,,,,,,3.0,3.0,,
18,,,,,,,,,,,,,,,,,,3.0,,,
74,,,,,,,,,,,,,,,,,,2.0,3.0,,
76,,,,,,,,,,,,,,,,,,3.0,,,
79,,,,,,,,,,,,,,,,,,2.0,,,
81,,,,,,,,,,,,,,,,,,3.0,,,
85,,,,,,,,,,,,,,,,,,4.0,,,
86,,,,,,,,,,,,,,,,,,4.0,,,
92,,,,,,,,,,,,,,,,,,3.0,,,
100,,,,,,,,,,,,,,,,,,4.0,,,
140,,,,,,,,,,,,,,,,,,3.0,,,
376,,,,,,,,,,,,,,,,,,3.0,3.0,,
640,,,,,,,,,,,,,,,,,,3.0,,,
653,,,,,,,,,,,,,,,,,,4.0,3.0,,
707,,,,,,,,,,,,,,,,,,3.0,,,
719,,,,,,,,,,,,,,,,,,3.0,,,
743,,,,,,,,,,,,,,,,,,3.0,,,
765,,,,,,,,,,,,,,,,,,2.0,,,
818,,,,,,,,,,,,,,,,,,3.0,,,
849,,,,,,,,,,,,,,,,,,4.0,,,
852,,,,,,,,,,,,,,,,,,3.0,,,
880,,,,,,,,,,,,,,,,,,1.0,2.0,,
4,,,,,,,,,,,,,,,,,,,3.0,,
23,,,,,,,,,,,,,,,,,,,1.0,,
35,,,,,,,,,,,,,,,,,,,3.0,,
42,,,,,,,,,,,,,,,,,,,3.0,,
48,,,,,,,,,,,,,,,,,,,3.0,,
57,,,,,,,,,,,,,,,,,,,3.0,,
58,,,,,,,,,,,,,,,,,,,3.0,,
63,,,,,,,,,,,,,,,,,,,3.0,,
64,,,,,,,,,,,,,,,,,,,2.0,,
89,,,,,,,,,,,,,,,,,,,3.0,,
97,,,,,,,,,,,,,,,,,,,4.0,,
105,,,,,,,,,,,,,,,,,,,3.0,,
122,,,,,,,,,,,,,,,,,,,3.0,,
154,,,,,,,,,,,,,,,,,,,4.0,,
159,,,,,,,,,,,,,,,,,,,4.0,,
166,,,,,,,,,,,,,,,,,,,2.0,,
177,,,,,,,,,,,,,,,,,,,2.0,,
179,,,,,,,,,,,,,,,,,,,2.0,,
202,,,,,,,,,,,,,,,,,,,3.0,,
206,,,,,,,,,,,,,,,,,,,3.0,,
209,,,,,,,,,,,,,,,,,,,2.0,,
229,,,,,,,,,,,,,,,,,,,4.0,,
249,,,,,,,,,,,,,,,,,,,3.0,,
262,,,,,,,,,,,,,,,,,,,5.0,,
269,,,,,,,,,,,,,,,,,,,3.0,,
276,,,,,,,,,,,,,,,,,,,1.0,,
281,,,,,,,,,,,,,,,,,,,3.0,,
283,,,,,,,,,,,,,,,,,,,3.0,,
326,,,,,,,,,,,,,,,,,,,5.0,,
328,,,,,,,,,,,,,,,,,,,4.0,,
332,,,,,,,,,,,,,,,,,,,3.0,,
334,,,,,,,,,,,,,,,,,,,4.0,,
340,,,,,,,,,,,,,,,,,,,3.0,,
346,,,,,,,,,,,,,,,,,,,3.0,,
354,,,,,,,,,,,,,,,,,,,3.0,,
361,,,,,,,,,,,,,,,,,,,4.0,,
365,,,,,,,,,,,,,,,,,,,3.0,,
366,,,,,,,,,,,,,,,,,,,3.0,,
369,,,,,,,,,,,,,,,,,,,3.0,,
379,,,,,,,,,,,,,,,,,,,3.0,,
383,,,,,,,,,,,,,,,,,,,3.0,,
407,,,,,,,,,,,,,,,,,,,3.0,,
412,,,,,,,,,,,,,,,,,,,3.0,,
423,,,,,,,,,,,,,,,,,,,3.0,,
428,,,,,,,,,,,,,,,,,,,3.0,,
445,,,,,,,,,,,,,,,,,,,3.0,,
448,,,,,,,,,,,,,,,,,,,3.0,,
450,,,,,,,,,,,,,,,,,,,3.0,,
451,,,,,,,,,,,,,,,,,,,3.0,,
456,,,,,,,,,,,,,,,,,,,4.0,,
465,,,,,,,,,,,,,,,,,,,5.0,,
475,,,,,,,,,,,,,,,,,,,3.0,,
479,,,,,,,,,,,,,,,,,,,2.0,,
491,,,,,,,,,,,,,,,,,,,3.0,,
493,,,,,,,,,,,,,,,,,,,4.0,,
501,,,,,,,,,,,,,,,,,,,5.0,,
504,,,,,,,,,,,,,,,,,,,3.0,,
507,,,,,,,,,,,,,,,,,,,3.0,,
513,,,,,,,,,,,,,,,,,,,1.0,,
517,,,,,,,,,,,,,,,,,,,2.0,,
519,,,,,,,,,,,,,,,,,,,1.0,,
522,,,,,,,,,,,,,,,,,,,3.0,,
547,,,,,,,,,,,,,,,,,,,4.0,,
580,,,,,,,,,,,,,,,,,,,1.0,,
599,,,,,,,,,,,,,,,,,,,4.0,,
612,,,,,,,,,,,,,,,,,,,3.0,,
662,,,,,,,,,,,,,,,,,,,3.0,,
703,,,,,,,,,,,,,,,,,,,3.0,,
891,,,,,,,,,,,,,,,,,,,3.0,,
898,,,,,,,,,,,,,,,,,,,5.0,,
902,,,,,,,,,,,,,,,,,,,3.0,,
915,,,,,,,,,,,,,,,,,,,4.0,,
917,,,,,,,,,,,,,,,,,,,4.0,,
929,,,,,,,,,,,,,,,,,,,4.0,,
933,,,,,,,,,,,,,,,,,,,3.0,,
940,,,,,,,,,,,,,,,,,,,4.0,,
950,,,,,,,,,,,,,,,,,,,4.0,,
951,,,,,,,,,,,,,,,,,,,5.0,,
954,,,,,,,,,,,,,,,,,,,4.0,,
955,,,,,,,,,,,,,,,,,,,4.0,,
966,,,,,,,,,,,,,,,,,,,4.0,,
968,,,,,,,,,,,,,,,,,,,5.0,,
969,,,,,,,,,,,,,,,,,,,5.0,,
982,,,,,,,,,,,,,,,,,,,4.0,,
1013,,,,,,,,,,,,,,,,,,,3.0,,
1019,,,,,,,,,,,,,,,,,,,4.0,3.0,
1023,,,,,,,,,,,,,,,,,,,4.0,,
1042,,,,,,,,,,,,,,,,,,,3.0,,
1082,,,,,,,,,,,,,,,,,,,3.0,,
1086,,,,,,,,,,,,,,,,,,,4.0,,
1090,,,,,,,,,,,,,,,,,,,4.0,,
1091,,,,,,,,,,,,,,,,,,,3.0,,
1103,,,,,,,,,,,,,,,,,,,4.0,4.0,
1124,,,,,,,,,,,,,,,,,,,3.0,,
1126,,,,,,,,,,,,,,,,,,,3.0,,
1128,,,,,,,,,,,,,,,,,,,4.0,,
1130,,,,,,,,,,,,,,,,,,,4.0,,
1161,,,,,,,,,,,,,,,,,,,3.0,,
1185,,,,,,,,,,,,,,,,,,,4.0,,
1216,,,,,,,,,,,,,,,,,,,2.0,,
1227,,,,,,,,,,,,,,,,,,,3.0,,
1238,,,,,,,,,,,,,,,,,,,5.0,,
1253,,,,,,,,,,,,,,,,,,,4.0,,
1261,,,,,,,,,,,,,,,,,,,5.0,,
1268,,,,,,,,,,,,,,,,,,,3.0,,
1269,,,,,,,,,,,,,,,,,,,4.0,4.0,
1274,,,,,,,,,,,,,,,,,,,4.0,,
1286,,,,,,,,,,,,,,,,,,,4.0,,
1292,,,,,,,,,,,,,,,,,,,4.0,,
1299,,,,,,,,,,,,,,,,,,,4.0,,
1306,,,,,,,,,,,,,,,,,,,3.0,,
1321,,,,,,,,,,,,,,,,,,,3.0,,
1327,,,,,,,,,,,,,,,,,,,3.0,,
1336,,,,,,,,,,,,,,,,,,,3.0,,
1345,,,,,,,,,,,,,,,,,,,4.0,,
1347,,,,,,,,,,,,,,,,,,,3.0,,
1350,,,,,,,,,,,,,,,,,,,3.0,,
1354,,,,,,,,,,,,,,,,,,,5.0,,
1381,,,,,,,,,,,,,,,,,,,3.0,,
1382,,,,,,,,,,,,,,,,,,,1.0,,
1389,,,,,,,,,,,,,,,,,,,1.0,,
1441,,,,,,,,,,,,,,,,,,,3.0,2.5,
4970,,,,,,,,,,,,,,,,,,,4.0,,
905,,,,,,,,,,,,,,,,,,,,3.5,
1907,,,,,,,,,,,,,,,,,,,,4.0,
1960,,,,,,,,,,,,,,,,,,,,4.0,
2013,,,,,,,,,,,,,,,,,,,,3.0,
2690,,,,,,,,,,,,,,,,,,,,5.0,
3196,,,,,,,,,,,,,,,,,,,,0.5,
3406,,,,,,,,,,,,,,,,,,,,4.5,
5380,,,,,,,,,,,,,,,,,,,,4.0,
5747,,,,,,,,,,,,,,,,,,,,4.0,
6201,,,,,,,,,,,,,,,,,,,,4.5,
6516,,,,,,,,,,,,,,,,,,,,4.0,
6753,,,,,,,,,,,,,,,,,,,,4.0,
7212,,,,,,,,,,,,,,,,,,,,5.0,
7841,,,,,,,,,,,,,,,,,,,,1.0,
8191,,,,,,,,,,,,,,,,,,,,4.0,
8493,,,,,,,,,,,,,,,,,,,,3.5,
8611,,,,,,,,,,,,,,,,,,,,1.5,
26111,,,,,,,,,,,,,,,,,,,,4.0,
31116,,,,,,,,,,,,,,,,,,,,5.0,
32469,,,,,,,,,,,,,,,,,,,,4.0,
38038,,,,,,,,,,,,,,,,,,,,4.5,
47721,,,,,,,,,,,,,,,,,,,,1.0,
51471,,,,,,,,,,,,,,,,,,,,5.0,
54259,,,,,,,,,,,,,,,,,,,,4.0,
58047,,,,,,,,,,,,,,,,,,,,4.0,
58299,,,,,,,,,,,,,,,,,,,,3.5,
64285,,,,,,,,,,,,,,,,,,,,5.0,
181,,,,,,,,,,,,,,,,,,,,,
393,,,,,,,,,,,,,,,,,,,,,
553,,,,,,,,,,,,,,,,,,,,,
918,,,,,,,,,,,,,,,,,,,,,
921,,,,,,,,,,,,,,,,,,,,,
945,,,,,,,,,,,,,,,,,,,,,
948,,,,,,,,,,,,,,,,,,,,,
952,,,,,,,,,,,,,,,,,,,,,
1012,,,,,,,,,,,,,,,,,,,,,
1135,,,,,,,,,,,,,,,,,,,,,
1224,,,,,,,,,,,,,,,,,,,,,
1256,,,,,,,,,,,,,,,,,,,,,
1296,,,,,,,,,,,,,,,,,,,,,
1301,,,,,,,,,,,,,,,,,,,,,
1346,,,,,,,,,,,,,,,,,,,,,
1395,,,,,,,,,,,,,,,,,,,,,
1427,,,,,,,,,,,,,,,,,,,,,
315,,,,,,,,,,,,,,,,,,,,,
1641,,,,,,,,,,,,,,,,,,,,,
1693,,,,,,,,,,,,,,,,,,,,,
1769,,,,,,,,,,,,,,,,,,,,,
1799,,,,,,,,,,,,,,,,,,,,,
2301,,,,,,,,,,,,,,,,,,,,,
2402,,,,,,,,,,,,,,,,,,,,,
2431,,,,,,,,,,,,,,,,,,,,,
2459,,,,,,,,,,,,,,,,,,,,,
2953,,,,,,,,,,,,,,,,,,,,,
3213,,,,,,,,,,,,,,,,,,,,,
3355,,,,,,,,,,,,,,,,,,,,,
3438,,,,,,,,,,,,,,,,,,,,,
3697,,,,,,,,,,,,,,,,,,,,,
4105,,,,,,,,,,,,,,,,,,,,,
6286,,,,,,,,,,,,,,,,,,,,,
6541,,,,,,,,,,,,,,,,,,,,,
6893,,,,,,,,,,,,,,,,,,,,,
7360,,,,,,,,,,,,,,,,,,,,,
7454,,,,,,,,,,,,,,,,,,,,,
7482,,,,,,,,,,,,,,,,,,,,,
8947,,,,,,,,,,,,,,,,,,,,,
31184,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,,,,,,,,,,,,,,,
425,,,,,,,,,,,,,,,,,,,,,
532,,,,,,,,,,,,,,,,,,,,,
605,,,,,,,,,,,,,,,,,,,,,
668,,,,,,,,,,,,,,,,,,,,,
670,,,,,,,,,,,,,,,,,,,,,
841,,,,,,,,,,,,,,,,,,,,,
900,,,,,,,,,,,,,,,,,,,,,
949,,,,,,,,,,,,,,,,,,,,,
971,,,,,,,,,,,,,,,,,,,,,
1078,,,,,,,,,,,,,,,,,,,,,
1096,,,,,,,,,,,,,,,,,,,,,
1188,,,,,,,,,,,,,,,,,,,,,
1202,,,,,,,,,,,,,,,,,,,,,
1277,,,,,,,,,,,,,,,,,,,,,
1305,,,,,,,,,,,,,,,,,,,,,
1438,,,,,,,,,,,,,,,,,,,,,
1515,,,,,,,,,,,,,,,,,,,,,
1797,,,,,,,,,,,,,,,,,,,,,
1835,,,,,,,,,,,,,,,,,,,,,
1873,,,,,,,,,,,,,,,,,,,,,
1900,,,,,,,,,,,,,,,,,,,,,
1927,,,,,,,,,,,,,,,,,,,,,
1931,,,,,,,,,,,,,,,,,,,,,
1932,,,,,,,,,,,,,,,,,,,,,
1935,,,,,,,,,,,,,,,,,,,,,
1941,,,,,,,,,,,,,,,,,,,,,
1944,,,,,,,,,,,,,,,,,,,,,
1946,,,,,,,,,,,,,,,,,,,,,
1947,,,,,,,,,,,,,,,,,,,,,
1949,,,,,,,,,,,,,,,,,,,,,
1951,,,,,,,,,,,,,,,,,,,,,
1957,,,,,,,,,,,,,,,,,,,,,
1958,,,,,,,,,,,,,,,,,,,,,
1959,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,
2027,,,,,,,,,,,,,,,,,,,,,
2068,,,,,,,,,,,,,,,,,,,,,
2132,,,,,,,,,,,,,,,,,,,,,
2176,,,,,,,,,,,,,,,,,,,,,
2178,,,,,,,,,,,,,,,,,,,,,
2181,,,,,,,,,,,,,,,,,,,,,
2183,,,,,,,,,,,,,,,,,,,,,
2203,,,,,,,,,,,,,,,,,,,,,
2205,,,,,,,,,,,,,,,,,,,,,
2361,,,,,,,,,,,,,,,,,,,,,
2474,,,,,,,,,,,,,,,,,,,,,
2644,,,,,,,,,,,,,,,,,,,,,
2721,,,,,,,,,,,,,,,,,,,,,
2728,,,,,,,,,,,,,,,,,,,,,
2730,,,,,,,,,,,,,,,,,,,,,
2731,,,,,,,,,,,,,,,,,,,,,
2739,,,,,,,,,,,,,,,,,,,,,
2746,,,,,,,,,,,,,,,,,,,,,
2805,,,,,,,,,,,,,,,,,,,,,
2932,,,,,,,,,,,,,,,,,,,,,
2970,,,,,,,,,,,,,,,,,,,,,
3053,,,,,,,,,,,,,,,,,,,,,
3067,,,,,,,,,,,,,,,,,,,,,
3088,,,,,,,,,,,,,,,,,,,,,
3095,,,,,,,,,,,,,,,,,,,,,
3100,,,,,,,,,,,,,,,,,,,,,
3155,,,,,,,,,,,,,,,,,,,,,
3159,,,,,,,,,,,,,,,,,,,,,
3201,,,,,,,,,,,,,,,,,,,,,
3245,,,,,,,,,,,,,,,,,,,,,
3248,,,,,,,,,,,,,,,,,,,,,
3252,,,,,,,,,,,,,,,,,,,,,
3310,,,,,,,,,,,,,,,,,,,,,
3365,,,,,,,,,,,,,,,,,,,,,
3371,,,,,,,,,,,,,,,,,,,,,
3405,,,,,,,,,,,,,,,,,,,,,
3415,,,,,,,,,,,,,,,,,,,,,
3468,,,,,,,,,,,,,,,,,,,,,
3475,,,,,,,,,,,,,,,,,,,,,
3498,,,,,,,,,,,,,,,,,,,,,
3546,,,,,,,,,,,,,,,,,,,,,
3559,,,,,,,,,,,,,,,,,,,,,
3629,,,,,,,,,,,,,,,,,,,,,
3668,,,,,,,,,,,,,,,,,,,,,
3681,,,,,,,,,,,,,,,,,,,,,
3736,,,,,,,,,,,,,,,,,,,,,
3741,,,,,,,,,,,,,,,,,,,,,
3992,,,,,,,,,,,,,,,,,,,,,
4008,,,,,,,,,,,,,,,,,,,,,
4103,,,,,,,,,,,,,,,,,,,,,
4267,,,,,,,,,,,,,,,,,,,,,
4278,,,,,,,,,,,,,,,,,,,,,
4282,,,,,,,,,,,,,,,,,,,,,
4297,,,,,,,,,,,,,,,,,,,,,
4312,,,,,,,,,,,,,,,,,,,,,
4359,,,,,,,,,,,,,,,,,,,,,
4432,,,,,,,,,,,,,,,,,,,,,
4458,,,,,,,,,,,,,,,,,,,,,
4564,,,,,,,,,,,,,,,,,,,,,
4857,,,,,,,,,,,,,,,,,,,,,
4865,,,,,,,,,,,,,,,,,,,,,
4967,,,,,,,,,,,,,,,,,,,,,
4976,,,,,,,,,,,,,,,,,,,,,
4978,,,,,,,,,,,,,,,,,,,,,
5014,,,,,,,,,,,,,,,,,,,,,
5073,,,,,,,,,,,,,,,,,,,,,
5096,,,,,,,,,,,,,,,,,,,,,
5114,,,,,,,,,,,,,,,,,,,,,
5147,,,,,,,,,,,,,,,,,,,,,
5177,,,,,,,,,,,,,,,,,,,,,
5304,,,,,,,,,,,,,,,,,,,,,
5348,,,,,,,,,,,,,,,,,,,,,
5367,,,,,,,,,,,,,,,,,,,,,
5373,,,,,,,,,,,,,,,,,,,,,
5385,,,,,,,,,,,,,,,,,,,,,
5446,,,,,,,,,,,,,,,,,,,,,
5470,,,,,,,,,,,,,,,,,,,,,
5489,,,,,,,,,,,,,,,,,,,,,
5599,,,,,,,,,,,,,,,,,,,,,
5633,,,,,,,,,,,,,,,,,,,,,
5682,,,,,,,,,,,,,,,,,,,,,
5810,,,,,,,,,,,,,,,,,,,,,
5882,,,,,,,,,,,,,,,,,,,,,
5940,,,,,,,,,,,,,,,,,,,,,
5971,,,,,,,,,,,,,,,,,,,,,
5992,,,,,,,,,,,,,,,,,,,,,
6001,,,,,,,,,,,,,,,,,,,,,
6008,,,,,,,,,,,,,,,,,,,,,
6162,,,,,,,,,,,,,,,,,,,,,
6235,,,,,,,,,,,,,,,,,,,,,
6404,,,,,,,,,,,,,,,,,,,,,
6415,,,,,,,,,,,,,,,,,,,,,
6591,,,,,,,,,,,,,,,,,,,,,
6599,,,,,,,,,,,,,,,,,,,,,
6611,,,,,,,,,,,,,,,,,,,,,
6669,,,,,,,,,,,,,,,,,,,,,
6709,,,,,,,,,,,,,,,,,,,,,
6796,,,,,,,,,,,,,,,,,,,,,
6807,,,,,,,,,,,,,,,,,,,,,
6881,,,,,,,,,,,,,,,,,,,,,
6890,,,,,,,,,,,,,,,,,,,,,
6918,,,,,,,,,,,,,,,,,,,,,
6954,,,,,,,,,,,,,,,,,,,,,
6981,,,,,,,,,,,,,,,,,,,,,
6982,,,,,,,,,,,,,,,,,,,,,
6985,,,,,,,,,,,,,,,,,,,,,
7038,,,,,,,,,,,,,,,,,,,,,
7042,,,,,,,,,,,,,,,,,,,,,
7063,,,,,,,,,,,,,,,,,,,,,
7070,,,,,,,,,,,,,,,,,,,,,
7072,,,,,,,,,,,,,,,,,,,,,
7088,,,,,,,,,,,,,,,,,,,,,
7104,,,,,,,,,,,,,,,,,,,,,
7136,,,,,,,,,,,,,,,,,,,,,
7139,,,,,,,,,,,,,,,,,,,,,
7160,,,,,,,,,,,,,,,,,,,,,
7161,,,,,,,,,,,,,,,,,,,,,
7234,,,,,,,,,,,,,,,,,,,,,
7347,,,,,,,,,,,,,,,,,,,,,
7419,,,,,,,,,,,,,,,,,,,,,
7713,,,,,,,,,,,,,,,,,,,,,
7748,,,,,,,,,,,,,,,,,,,,,
7759,,,,,,,,,,,,,,,,,,,,,
7766,,,,,,,,,,,,,,,,,,,,,
7942,,,,,,,,,,,,,,,,,,,,,
8019,,,,,,,,,,,,,,,,,,,,,
8042,,,,,,,,,,,,,,,,,,,,,
8125,,,,,,,,,,,,,,,,,,,,,
8154,,,,,,,,,,,,,,,,,,,,,
8239,,,,,,,,,,,,,,,,,,,,,
8338,,,,,,,,,,,,,,,,,,,,,
8507,,,,,,,,,,,,,,,,,,,,,
8656,,,,,,,,,,,,,,,,,,,,,
8955,,,,,,,,,,,,,,,,,,,,,
8966,,,,,,,,,,,,,,,,,,,,,
25753,,,,,,,,,,,,,,,,,,,,,
25769,,,,,,,,,,,,,,,,,,,,,
25805,,,,,,,,,,,,,,,,,,,,,
26052,,,,,,,,,,,,,,,,,,,,,
26242,,,,,,,,,,,,,,,,,,,,,
27803,,,,,,,,,,,,,,,,,,,,,
30820,,,,,,,,,,,,,,,,,,,,,
31101,,,,,,,,,,,,,,,,,,,,,
31658,,,,,,,,,,,,,,,,,,,,,
32892,,,,,,,,,,,,,,,,,,,,,
33162,,,,,,,,,,,,,,,,,,,,,
33903,,,,,,,,,,,,,,,,,,,,,
34143,,,,,,,,,,,,,,,,,,,,,
34326,,,,,,,,,,,,,,,,,,,,,
36535,,,,,,,,,,,,,,,,,,,,,
37733,,,,,,,,,,,,,,,,,,,,,
37736,,,,,,,,,,,,,,,,,,,,,
39183,,,,,,,,,,,,,,,,,,,,,
39231,,,,,,,,,,,,,,,,,,,,,
39869,,,,,,,,,,,,,,,,,,,,,
40278,,,,,,,,,,,,,,,,,,,,,
40629,,,,,,,,,,,,,,,,,,,,,
41285,,,,,,,,,,,,,,,,,,,,,
41571,,,,,,,,,,,,,,,,,,,,,
41863,,,,,,,,,,,,,,,,,,,,,
42004,,,,,,,,,,,,,,,,,,,,,
42418,,,,,,,,,,,,,,,,,,,,,
42734,,,,,,,,,,,,,,,,,,,,,
44204,,,,,,,,,,,,,,,,,,,,,
1034,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,
842,,,,,,,,,,,,,,,,,,,,,
1409,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,
3744,,,,,,,,,,,,,,,,,,,,,
27376,,,,,,,,,,,,,,,,,,,,,
27831,,,,,,,,,,,,,,,,,,,,,
37731,,,,,,,,,,,,,,,,,,,,,
49530,,,,,,,,,,,,,,,,,,,,,
52952,,,,,,,,,,,,,,,,,,,,,
53129,,,,,,,,,,,,,,,,,,,,,
55118,,,,,,,,,,,,,,,,,,,,,
55167,,,,,,,,,,,,,,,,,,,,,
55280,,,,,,,,,,,,,,,,,,,,,
59387,,,,,,,,,,,,,,,,,,,,,
62849,,,,,,,,,,,,,,,,,,,,,
65514,,,,,,,,,,,,,,,,,,,,,
70533,,,,,,,,,,,,,,,,,,,,,
73587,,,,,,,,,,,,,,,,,,,,,
82459,,,,,,,,,,,,,,,,,,,,,
92259,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,
1892,,,,,,,,,,,,,,,,,,,,,
2356,,,,,,,,,,,,,,,,,,,,,
1300,,,,,,,,,,,,,,,,,,,,,
1366,,,,,,,,,,,,,,,,,,,,,
2202,,,,,,,,,,,,,,,,,,,,,
2300,,,,,,,,,,,,,,,,,,,,,
2470,,,,,,,,,,,,,,,,,,,,,
2583,,,,,,,,,,,,,,,,,,,,,
2662,,,,,,,,,,,,,,,,,,,,,
1681,,,,,,,,,,,,,,,,,,,,,
2065,,,,,,,,,,,,,,,,,,,,,
2367,,,,,,,,,,,,,,,,,,,,,
2384,,,,,,,,,,,,,,,,,,,,,
2942,,,,,,,,,,,,,,,,,,,,,
3720,,,,,,,,,,,,,,,,,,,,,
5065,,,,,,,,,,,,,,,,,,,,,
27822,,,,,,,,,,,,,,,,,,,,,
73268,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,,,,,,,,,,,,,,,
368,,,,,,,,,,,,,,,,,,,,,
413,,,,,,,,,,,,,,,,,,,,,
419,,,,,,,,,,,,,,,,,,,,,
424,,,,,,,,,,,,,,,,,,,,,
426,,,,,,,,,,,,,,,,,,,,,
432,,,,,,,,,,,,,,,,,,,,,
459,,,,,,,,,,,,,,,,,,,,,
463,,,,,,,,,,,,,,,,,,,,,
